NAME,GEOIDFQ,SUMLEVEL,open_year,fuel_type_code,count
Fairfield,0500000US39045,050,2004,CNG,0
Fairfield,0500000US39045,050,2005,CNG,0
Fairfield,0500000US39045,050,2006,CNG,0
Fairfield,0500000US39045,050,2007,CNG,0
Fairfield,0500000US39045,050,2008,CNG,0
Fairfield,0500000US39045,050,2009,CNG,0
Fairfield,0500000US39045,050,2010,CNG,0
Fairfield,0500000US39045,050,2011,CNG,0
Fairfield,0500000US39045,050,2012,CNG,0
Fairfield,0500000US39045,050,2013,CNG,0
Fairfield,0500000US39045,050,2014,CNG,0
Fairfield,0500000US39045,050,2015,CNG,0
Fairfield,0500000US39045,050,2016,CNG,0
Fairfield,0500000US39045,050,2017,CNG,0
Fairfield,0500000US39045,050,2018,CNG,0
Fairfield,0500000US39045,050,2019,CNG,0
Fairfield,0500000US39045,050,2020,CNG,0
Fairfield,0500000US39045,050,2021,CNG,0
Fairfield,0500000US39045,050,2022,CNG,0
Fairfield,0500000US39045,050,2023,CNG,0
Fairfield,0500000US39045,050,2024,CNG,0
Fairfield,0500000US39045,050,2025,CNG,0
Fayette,0500000US39047,050,1999,CNG,0
Fayette,0500000US39047,050,2000,CNG,0
Fayette,0500000US39047,050,2001,CNG,0
Fayette,0500000US39047,050,2002,CNG,0
Fayette,0500000US39047,050,2003,CNG,0
Fayette,0500000US39047,050,2004,CNG,0
Fayette,0500000US39047,050,2005,CNG,0
Fayette,0500000US39047,050,2006,CNG,0
Fayette,0500000US39047,050,2007,CNG,0
Fayette,0500000US39047,050,2008,CNG,0
Fayette,0500000US39047,050,2009,CNG,0
Fayette,0500000US39047,050,2010,CNG,0
Fayette,0500000US39047,050,2011,CNG,0
Fayette,0500000US39047,050,2012,CNG,0
Fayette,0500000US39047,050,2013,CNG,0
Fayette,0500000US39047,050,2014,CNG,0
Fayette,0500000US39047,050,2015,CNG,0
Fayette,0500000US39047,050,2016,CNG,0
Fayette,0500000US39047,050,2017,CNG,0
Fayette,0500000US39047,050,2018,CNG,0
Fayette,0500000US39047,050,2019,CNG,0
Fayette,0500000US39047,050,2020,CNG,0
Fayette,0500000US39047,050,2021,CNG,0
Fayette,0500000US39047,050,2022,CNG,0
Fayette,0500000US39047,050,2023,CNG,0
Fayette,0500000US39047,050,2024,CNG,0
Fayette,0500000US39047,050,2025,CNG,0
Franklin,0500000US39049,050,1999,CNG,0
Franklin,0500000US39049,050,2000,CNG,0
Franklin,0500000US39049,050,2001,CNG,0
Franklin,0500000US39049,050,2002,CNG,0
Franklin,0500000US39049,050,2003,CNG,0
Franklin,0500000US39049,050,2004,CNG,0
Franklin,0500000US39049,050,2005,CNG,0
Franklin,0500000US39049,050,2006,CNG,0
Franklin,0500000US39049,050,2007,CNG,0
Franklin,0500000US39049,050,2008,CNG,0
Franklin,0500000US39049,050,2009,CNG,0
Franklin,0500000US39049,050,2010,CNG,0
Franklin,0500000US39049,050,2011,CNG,0
Franklin,0500000US39049,050,2012,CNG,3
Franklin,0500000US39049,050,2013,CNG,0
Franklin,0500000US39049,050,2014,CNG,1
Franklin,0500000US39049,050,2015,CNG,1
Franklin,0500000US39049,050,2016,CNG,0
Franklin,0500000US39049,050,2017,CNG,0
Franklin,0500000US39049,050,2018,CNG,1
Franklin,0500000US39049,050,2019,CNG,0
Franklin,0500000US39049,050,2020,CNG,0
Franklin,0500000US39049,050,2021,CNG,0
Franklin,0500000US39049,050,2022,CNG,1
Franklin,0500000US39049,050,2023,CNG,0
Franklin,0500000US39049,050,2024,CNG,0
Franklin,0500000US39049,050,2025,CNG,0
Hocking,0500000US39073,050,1999,CNG,0
Hocking,0500000US39073,050,2000,CNG,0
Hocking,0500000US39073,050,2001,CNG,0
Hocking,0500000US39073,050,2002,CNG,0
Hocking,0500000US39073,050,2003,CNG,0
Hocking,0500000US39073,050,2004,CNG,0
Hocking,0500000US39073,050,2005,CNG,0
Hocking,0500000US39073,050,2006,CNG,0
Hocking,0500000US39073,050,2007,CNG,0
Hocking,0500000US39073,050,2008,CNG,0
Hocking,0500000US39073,050,2009,CNG,0
Hocking,0500000US39073,050,2010,CNG,0
Hocking,0500000US39073,050,2011,CNG,0
Hocking,0500000US39073,050,2012,CNG,0
Hocking,0500000US39073,050,2013,CNG,0
Hocking,0500000US39073,050,2014,CNG,0
Hocking,0500000US39073,050,2015,CNG,0
Hocking,0500000US39073,050,2016,CNG,0
Hocking,0500000US39073,050,2017,CNG,0
Hocking,0500000US39073,050,2018,CNG,0
Hocking,0500000US39073,050,2019,CNG,0
Hocking,0500000US39073,050,2020,CNG,0
Hocking,0500000US39073,050,2021,CNG,0
Hocking,0500000US39073,050,2022,CNG,0
Hocking,0500000US39073,050,2023,CNG,0
Hocking,0500000US39073,050,2024,CNG,0
Hocking,0500000US39073,050,2025,CNG,0
Knox,0500000US39083,050,1999,CNG,0
Knox,0500000US39083,050,2000,CNG,0
Knox,0500000US39083,050,2001,CNG,0
Knox,0500000US39083,050,2002,CNG,0
Knox,0500000US39083,050,2003,CNG,0
Knox,0500000US39083,050,2004,CNG,0
Knox,0500000US39083,050,2005,CNG,0
Knox,0500000US39083,050,2006,CNG,0
Knox,0500000US39083,050,2007,CNG,0
Knox,0500000US39083,050,2008,CNG,0
Knox,0500000US39083,050,2009,CNG,0
Knox,0500000US39083,050,2010,CNG,0
Knox,0500000US39083,050,2011,CNG,0
Knox,0500000US39083,050,2012,CNG,0
Knox,0500000US39083,050,2013,CNG,0
Knox,0500000US39083,050,2014,CNG,1
Knox,0500000US39083,050,2015,CNG,0
Knox,0500000US39083,050,2016,CNG,0
Knox,0500000US39083,050,2017,CNG,0
Knox,0500000US39083,050,2018,CNG,0
Knox,0500000US39083,050,2019,CNG,0
Knox,0500000US39083,050,2020,CNG,0
Knox,0500000US39083,050,2021,CNG,0
Knox,0500000US39083,050,2022,CNG,0
Knox,0500000US39083,050,2023,CNG,0
Knox,0500000US39083,050,2024,CNG,0
Knox,0500000US39083,050,2025,CNG,0
Licking,0500000US39089,050,1999,CNG,0
Licking,0500000US39089,050,2000,CNG,0
Licking,0500000US39089,050,2001,CNG,0
Licking,0500000US39089,050,2002,CNG,0
Licking,0500000US39089,050,2003,CNG,0
Licking,0500000US39089,050,2004,CNG,0
Licking,0500000US39089,050,2005,CNG,0
Licking,0500000US39089,050,2006,CNG,0
Licking,0500000US39089,050,2007,CNG,0
Licking,0500000US39089,050,2008,CNG,0
Licking,0500000US39089,050,2009,CNG,0
Licking,0500000US39089,050,2010,CNG,0
Licking,0500000US39089,050,2011,CNG,0
Licking,0500000US39089,050,2012,CNG,0
Licking,0500000US39089,050,2013,CNG,0
Licking,0500000US39089,050,2014,CNG,0
Licking,0500000US39089,050,2015,CNG,0
Licking,0500000US39089,050,2016,CNG,0
Licking,0500000US39089,050,2017,CNG,0
Licking,0500000US39089,050,2018,CNG,0
Licking,0500000US39089,050,2019,CNG,0
Licking,0500000US39089,050,2020,CNG,0
Licking,0500000US39089,050,2021,CNG,0
Licking,0500000US39089,050,2022,CNG,0
Licking,0500000US39089,050,2023,CNG,0
Licking,0500000US39089,050,2024,CNG,0
Licking,0500000US39089,050,2025,CNG,0
Logan,0500000US39091,050,1999,CNG,0
Logan,0500000US39091,050,2000,CNG,0
Logan,0500000US39091,050,2001,CNG,0
Logan,0500000US39091,050,2002,CNG,0
Logan,0500000US39091,050,2003,CNG,0
Logan,0500000US39091,050,2004,CNG,0
Logan,0500000US39091,050,2005,CNG,0
Logan,0500000US39091,050,2006,CNG,0
Logan,0500000US39091,050,2007,CNG,0
Logan,0500000US39091,050,2008,CNG,0
Logan,0500000US39091,050,2009,CNG,0
Logan,0500000US39091,050,2010,CNG,0
Logan,0500000US39091,050,2011,CNG,0
Logan,0500000US39091,050,2012,CNG,0
Logan,0500000US39091,050,2013,CNG,0
Logan,0500000US39091,050,2014,CNG,0
Logan,0500000US39091,050,2015,CNG,0
Logan,0500000US39091,050,2016,CNG,0
Logan,0500000US39091,050,2017,CNG,0
Logan,0500000US39091,050,2018,CNG,0
Logan,0500000US39091,050,2019,CNG,0
Logan,0500000US39091,050,2020,CNG,0
Logan,0500000US39091,050,2021,CNG,0
Logan,0500000US39091,050,2022,CNG,0
Logan,0500000US39091,050,2023,CNG,0
Logan,0500000US39091,050,2024,CNG,0
Logan,0500000US39091,050,2025,CNG,0
Madison,0500000US39097,050,1999,CNG,0
Madison,0500000US39097,050,2000,CNG,0
Madison,0500000US39097,050,2001,CNG,0
Madison,0500000US39097,050,2002,CNG,0
Madison,0500000US39097,050,2003,CNG,0
Madison,0500000US39097,050,2004,CNG,0
Madison,0500000US39097,050,2005,CNG,0
Madison,0500000US39097,050,2006,CNG,0
Madison,0500000US39097,050,2007,CNG,0
Madison,0500000US39097,050,2008,CNG,0
Madison,0500000US39097,050,2009,CNG,0
Madison,0500000US39097,050,2010,CNG,0
Madison,0500000US39097,050,2011,CNG,0
Madison,0500000US39097,050,2012,CNG,0
Madison,0500000US39097,050,2013,CNG,0
Madison,0500000US39097,050,2014,CNG,0
Madison,0500000US39097,050,2015,CNG,0
Madison,0500000US39097,050,2016,CNG,0
Madison,0500000US39097,050,2017,CNG,0
Madison,0500000US39097,050,2018,CNG,0
Madison,0500000US39097,050,2019,CNG,0
Madison,0500000US39097,050,2020,CNG,0
Madison,0500000US39097,050,2021,CNG,0
Madison,0500000US39097,050,2022,CNG,0
Madison,0500000US39097,050,2023,CNG,0
Madison,0500000US39097,050,2024,CNG,0
Madison,0500000US39097,050,2025,CNG,0
Marion,0500000US39101,050,1999,CNG,0
Marion,0500000US39101,050,2000,CNG,0
Marion,0500000US39101,050,2001,CNG,0
Marion,0500000US39101,050,2002,CNG,0
Marion,0500000US39101,050,2003,CNG,0
Marion,0500000US39101,050,2004,CNG,0
Marion,0500000US39101,050,2005,CNG,0
Marion,0500000US39101,050,2006,CNG,0
Marion,0500000US39101,050,2007,CNG,0
Marion,0500000US39101,050,2008,CNG,0
Marion,0500000US39101,050,2009,CNG,0
Marion,0500000US39101,050,2010,CNG,0
Marion,0500000US39101,050,2011,CNG,0
Marion,0500000US39101,050,2012,CNG,0
Marion,0500000US39101,050,2013,CNG,0
Marion,0500000US39101,050,2014,CNG,0
Marion,0500000US39101,050,2015,CNG,0
Marion,0500000US39101,050,2016,CNG,0
Marion,0500000US39101,050,2017,CNG,0
Marion,0500000US39101,050,2018,CNG,0
Marion,0500000US39101,050,2019,CNG,0
Marion,0500000US39101,050,2020,CNG,0
Marion,0500000US39101,050,2021,CNG,0
Marion,0500000US39101,050,2022,CNG,0
Marion,0500000US39101,050,2023,CNG,0
Marion,0500000US39101,050,2024,CNG,0
Marion,0500000US39101,050,2025,CNG,0
Morrow,0500000US39117,050,1999,CNG,0
Morrow,0500000US39117,050,2000,CNG,0
Morrow,0500000US39117,050,2001,CNG,0
Morrow,0500000US39117,050,2002,CNG,0
Morrow,0500000US39117,050,2003,CNG,0
Morrow,0500000US39117,050,2004,CNG,0
Morrow,0500000US39117,050,2005,CNG,0
Morrow,0500000US39117,050,2006,CNG,0
Morrow,0500000US39117,050,2007,CNG,0
Morrow,0500000US39117,050,2008,CNG,0
Morrow,0500000US39117,050,2009,CNG,0
Morrow,0500000US39117,050,2010,CNG,0
Morrow,0500000US39117,050,2011,CNG,0
Morrow,0500000US39117,050,2012,CNG,0
Morrow,0500000US39117,050,2013,CNG,0
Morrow,0500000US39117,050,2014,CNG,0
Morrow,0500000US39117,050,2015,CNG,1
Morrow,0500000US39117,050,2016,CNG,0
Morrow,0500000US39117,050,2017,CNG,0
Morrow,0500000US39117,050,2018,CNG,0
Morrow,0500000US39117,050,2019,CNG,0
Morrow,0500000US39117,050,2020,CNG,0
Morrow,0500000US39117,050,2021,CNG,0
Morrow,0500000US39117,050,2022,CNG,0
Morrow,0500000US39117,050,2023,CNG,0
Morrow,0500000US39117,050,2024,CNG,0
Morrow,0500000US39117,050,2025,CNG,0
Perry,0500000US39127,050,1999,CNG,0
Perry,0500000US39127,050,2000,CNG,0
Perry,0500000US39127,050,2001,CNG,0
Perry,0500000US39127,050,2002,CNG,0
Perry,0500000US39127,050,2003,CNG,0
Perry,0500000US39127,050,2004,CNG,0
Perry,0500000US39127,050,2005,CNG,0
Perry,0500000US39127,050,2006,CNG,0
Perry,0500000US39127,050,2007,CNG,0
Perry,0500000US39127,050,2008,CNG,0
Perry,0500000US39127,050,2009,CNG,0
Perry,0500000US39127,050,2010,CNG,0
Perry,0500000US39127,050,2011,CNG,0
Perry,0500000US39127,050,2012,CNG,0
Perry,0500000US39127,050,2013,CNG,0
Perry,0500000US39127,050,2014,CNG,0
Perry,0500000US39127,050,2015,CNG,0
Perry,0500000US39127,050,2016,CNG,0
Perry,0500000US39127,050,2017,CNG,0
Perry,0500000US39127,050,2018,CNG,0
Perry,0500000US39127,050,2019,CNG,0
Perry,0500000US39127,050,2020,CNG,0
Perry,0500000US39127,050,2021,CNG,0
Perry,0500000US39127,050,2022,CNG,0
Perry,0500000US39127,050,2023,CNG,0
Perry,0500000US39127,050,2024,CNG,0
Perry,0500000US39127,050,2025,CNG,0
Pickaway,0500000US39129,050,1999,CNG,0
Pickaway,0500000US39129,050,2000,CNG,0
Pickaway,0500000US39129,050,2001,CNG,0
Pickaway,0500000US39129,050,2002,CNG,0
Pickaway,0500000US39129,050,2003,CNG,0
Pickaway,0500000US39129,050,2004,CNG,0
Pickaway,0500000US39129,050,2005,CNG,0
Pickaway,0500000US39129,050,2006,CNG,0
Pickaway,0500000US39129,050,2007,CNG,0
Pickaway,0500000US39129,050,2008,CNG,0
Pickaway,0500000US39129,050,2009,CNG,0
Pickaway,0500000US39129,050,2010,CNG,0
Pickaway,0500000US39129,050,2011,CNG,0
Pickaway,0500000US39129,050,2012,CNG,0
Pickaway,0500000US39129,050,2013,CNG,0
Pickaway,0500000US39129,050,2014,CNG,0
Pickaway,0500000US39129,050,2015,CNG,0
Pickaway,0500000US39129,050,2016,CNG,0
Pickaway,0500000US39129,050,2017,CNG,0
Pickaway,0500000US39129,050,2018,CNG,0
Pickaway,0500000US39129,050,2019,CNG,0
Pickaway,0500000US39129,050,2020,CNG,0
Pickaway,0500000US39129,050,2021,CNG,0
Pickaway,0500000US39129,050,2022,CNG,0
Pickaway,0500000US39129,050,2023,CNG,0
Pickaway,0500000US39129,050,2024,CNG,0
Pickaway,0500000US39129,050,2025,CNG,0
Ross,0500000US39141,050,1999,CNG,0
Ross,0500000US39141,050,2000,CNG,0
Ross,0500000US39141,050,2001,CNG,0
Ross,0500000US39141,050,2002,CNG,0
Ross,0500000US39141,050,2003,CNG,0
Ross,0500000US39141,050,2004,CNG,0
Ross,0500000US39141,050,2005,CNG,0
Ross,0500000US39141,050,2006,CNG,0
Ross,0500000US39141,050,2007,CNG,0
Ross,0500000US39141,050,2008,CNG,0
Ross,0500000US39141,050,2009,CNG,0
Ross,0500000US39141,050,2010,CNG,0
Ross,0500000US39141,050,2011,CNG,0
Ross,0500000US39141,050,2012,CNG,0
Ross,0500000US39141,050,2013,CNG,0
Ross,0500000US39141,050,2014,CNG,0
Ross,0500000US39141,050,2015,CNG,0
Ross,0500000US39141,050,2016,CNG,0
Ross,0500000US39141,050,2017,CNG,0
Ross,0500000US39141,050,2018,CNG,0
Ross,0500000US39141,050,2019,CNG,0
Ross,0500000US39141,050,2020,CNG,0
Ross,0500000US39141,050,2021,CNG,0
Ross,0500000US39141,050,2022,CNG,0
Ross,0500000US39141,050,2023,CNG,0
Ross,0500000US39141,050,2024,CNG,0
Ross,0500000US39141,050,2025,CNG,0
Union,0500000US39159,050,1999,CNG,0
Union,0500000US39159,050,2000,CNG,0
Union,0500000US39159,050,2001,CNG,0
Union,0500000US39159,050,2002,CNG,0
Union,0500000US39159,050,2003,CNG,0
Union,0500000US39159,050,2004,CNG,0
Union,0500000US39159,050,2005,CNG,0
Union,0500000US39159,050,2006,CNG,0
Union,0500000US39159,050,2007,CNG,0
Union,0500000US39159,050,2008,CNG,0
Union,0500000US39159,050,2009,CNG,0
Union,0500000US39159,050,2010,CNG,0
Union,0500000US39159,050,2011,CNG,0
Union,0500000US39159,050,2012,CNG,0
Union,0500000US39159,050,2013,CNG,0
Union,0500000US39159,050,2014,CNG,0
Union,0500000US39159,050,2015,CNG,1
Union,0500000US39159,050,2016,CNG,0
Union,0500000US39159,050,2017,CNG,0
Union,0500000US39159,050,2018,CNG,0
Union,0500000US39159,050,2019,CNG,0
Union,0500000US39159,050,2020,CNG,0
Union,0500000US39159,050,2021,CNG,0
Union,0500000US39159,050,2022,CNG,0
Union,0500000US39159,050,2023,CNG,0
Union,0500000US39159,050,2024,CNG,0
Union,0500000US39159,050,2025,CNG,0
Delaware,0500000US39041,050,1999,E85,0
Delaware,0500000US39041,050,2000,E85,0
Delaware,0500000US39041,050,2001,E85,0
Delaware,0500000US39041,050,2002,E85,0
Delaware,0500000US39041,050,2003,E85,0
Delaware,0500000US39041,050,2004,E85,0
Delaware,0500000US39041,050,2005,E85,0
Delaware,0500000US39041,050,2006,E85,0
Delaware,0500000US39041,050,2007,E85,0
Delaware,0500000US39041,050,2008,E85,1
Delaware,0500000US39041,050,2009,E85,0
Delaware,0500000US39041,050,2010,E85,0
Delaware,0500000US39041,050,2011,E85,1
Delaware,0500000US39041,050,2012,E85,0
Delaware,0500000US39041,050,2013,E85,1
Delaware,0500000US39041,050,2014,E85,0
Delaware,0500000US39041,050,2015,E85,0
Delaware,0500000US39041,050,2016,E85,0
Delaware,0500000US39041,050,2017,E85,1
Delaware,0500000US39041,050,2018,E85,0
Delaware,0500000US39041,050,2019,E85,0
Delaware,0500000US39041,050,2020,E85,0
Delaware,0500000US39041,050,2021,E85,1
Delaware,0500000US39041,050,2022,E85,0
Delaware,0500000US39041,050,2023,E85,0
Delaware,0500000US39041,050,2024,E85,0
Delaware,0500000US39041,050,2025,E85,0
Fairfield,0500000US39045,050,1999,E85,0
Fairfield,0500000US39045,050,2000,E85,0
Fairfield,0500000US39045,050,2001,E85,0
Fairfield,0500000US39045,050,2002,E85,0
Fairfield,0500000US39045,050,2003,E85,0
Fairfield,0500000US39045,050,2004,E85,0
Fairfield,0500000US39045,050,2005,E85,0
Fairfield,0500000US39045,050,2006,E85,0
Fairfield,0500000US39045,050,2007,E85,0
Fairfield,0500000US39045,050,2008,E85,1
Fairfield,0500000US39045,050,2009,E85,0
Fairfield,0500000US39045,050,2010,E85,0
Fairfield,0500000US39045,050,2011,E85,0
Fairfield,0500000US39045,050,2012,E85,0
Fairfield,0500000US39045,050,2013,E85,0
Fairfield,0500000US39045,050,2014,E85,1
Fairfield,0500000US39045,050,2015,E85,0
Fairfield,0500000US39045,050,2016,E85,0
Fairfield,0500000US39045,050,2017,E85,0
Fairfield,0500000US39045,050,2018,E85,0
Fairfield,0500000US39045,050,2019,E85,0
Fairfield,0500000US39045,050,2020,E85,0
Fairfield,0500000US39045,050,2021,E85,0
Fairfield,0500000US39045,050,2022,E85,0
Fairfield,0500000US39045,050,2023,E85,0
Fairfield,0500000US39045,050,2024,E85,0
Fairfield,0500000US39045,050,2025,E85,0
Fayette,0500000US39047,050,1999,E85,0
Fayette,0500000US39047,050,2000,E85,0
Fayette,0500000US39047,050,2001,E85,0
Fayette,0500000US39047,050,2002,E85,0
Fayette,0500000US39047,050,2003,E85,0
Fayette,0500000US39047,050,2004,E85,0
Fayette,0500000US39047,050,2005,E85,0
Fayette,0500000US39047,050,2006,E85,0
Fayette,0500000US39047,050,2007,E85,0
Fayette,0500000US39047,050,2008,E85,0
Fayette,0500000US39047,050,2009,E85,0
Fayette,0500000US39047,050,2010,E85,0
Fayette,0500000US39047,050,2011,E85,0
Fayette,0500000US39047,050,2012,E85,0
Fayette,0500000US39047,050,2013,E85,0
Fayette,0500000US39047,050,2014,E85,1
Fayette,0500000US39047,050,2015,E85,0
Fayette,0500000US39047,050,2016,E85,0
Fayette,0500000US39047,050,2017,E85,0
Fayette,0500000US39047,050,2018,E85,0
Fayette,0500000US39047,050,2019,E85,0
Fayette,0500000US39047,050,2020,E85,0
Fayette,0500000US39047,050,2021,E85,0
Fayette,0500000US39047,050,2022,E85,0
Fayette,0500000US39047,050,2023,E85,0
Fayette,0500000US39047,050,2024,E85,0
Fayette,0500000US39047,050,2025,E85,0
Franklin,0500000US39049,050,1999,E85,0
Franklin,0500000US39049,050,2000,E85,0
Franklin,0500000US39049,050,2001,E85,0
Franklin,0500000US39049,050,2002,E85,0
Franklin,0500000US39049,050,2003,E85,0
Franklin,0500000US39049,050,2004,E85,0
Franklin,0500000US39049,050,2005,E85,0
Franklin,0500000US39049,050,2006,E85,1
Franklin,0500000US39049,050,2007,E85,0
Franklin,0500000US39049,050,2008,E85,2
Franklin,0500000US39049,050,2009,E85,0
Franklin,0500000US39049,050,2010,E85,0
Franklin,0500000US39049,050,2011,E85,5
Franklin,0500000US39049,050,2012,E85,0
Franklin,0500000US39049,050,2013,E85,2
Franklin,0500000US39049,050,2014,E85,3
Franklin,0500000US39049,050,2015,E85,0
Franklin,0500000US39049,050,2016,E85,1
Franklin,0500000US39049,050,2017,E85,0
Franklin,0500000US39049,050,2018,E85,0
Franklin,0500000US39049,050,2019,E85,0
Franklin,0500000US39049,050,2020,E85,0
Franklin,0500000US39049,050,2021,E85,0
Franklin,0500000US39049,050,2022,E85,9
Franklin,0500000US39049,050,2023,E85,1
Franklin,0500000US39049,050,2024,E85,0
Franklin,0500000US39049,050,2025,E85,0
Hocking,0500000US39073,050,1999,E85,0
Hocking,0500000US39073,050,2000,E85,0
Hocking,0500000US39073,050,2001,E85,0
Hocking,0500000US39073,050,2002,E85,0
Hocking,0500000US39073,050,2003,E85,0
Hocking,0500000US39073,050,2004,E85,0
Hocking,0500000US39073,050,2005,E85,0
Hocking,0500000US39073,050,2006,E85,0
Hocking,0500000US39073,050,2007,E85,0
Hocking,0500000US39073,050,2008,E85,0
Hocking,0500000US39073,050,2009,E85,0
Hocking,0500000US39073,050,2010,E85,0
Hocking,0500000US39073,050,2011,E85,0
Hocking,0500000US39073,050,2012,E85,0
Hocking,0500000US39073,050,2013,E85,0
Hocking,0500000US39073,050,2014,E85,0
Hocking,0500000US39073,050,2015,E85,0
Hocking,0500000US39073,050,2016,E85,0
Hocking,0500000US39073,050,2017,E85,0
Hocking,0500000US39073,050,2018,E85,0
Hocking,0500000US39073,050,2019,E85,0
Hocking,0500000US39073,050,2020,E85,0
Hocking,0500000US39073,050,2021,E85,0
Hocking,0500000US39073,050,2022,E85,0
Hocking,0500000US39073,050,2023,E85,0
Hocking,0500000US39073,050,2024,E85,0
Hocking,0500000US39073,050,2025,E85,0
Knox,0500000US39083,050,1999,E85,0
Knox,0500000US39083,050,2000,E85,0
Knox,0500000US39083,050,2001,E85,0
Knox,0500000US39083,050,2002,E85,0
Knox,0500000US39083,050,2003,E85,0
Knox,0500000US39083,050,2004,E85,0
Knox,0500000US39083,050,2005,E85,0
Knox,0500000US39083,050,2006,E85,0
Knox,0500000US39083,050,2007,E85,0
Knox,0500000US39083,050,2008,E85,0
Knox,0500000US39083,050,2009,E85,0
Knox,0500000US39083,050,2010,E85,0
Knox,0500000US39083,050,2011,E85,0
Knox,0500000US39083,050,2012,E85,0
Knox,0500000US39083,050,2013,E85,0
Knox,0500000US39083,050,2014,E85,0
Knox,0500000US39083,050,2015,E85,0
Knox,0500000US39083,050,2016,E85,0
Knox,0500000US39083,050,2017,E85,0
Knox,0500000US39083,050,2018,E85,0
Knox,0500000US39083,050,2019,E85,0
Knox,0500000US39083,050,2020,E85,0
Knox,0500000US39083,050,2021,E85,0
Knox,0500000US39083,050,2022,E85,0
Knox,0500000US39083,050,2023,E85,0
Knox,0500000US39083,050,2024,E85,0
Knox,0500000US39083,050,2025,E85,0
Licking,0500000US39089,050,1999,E85,0
Licking,0500000US39089,050,2000,E85,0
Licking,0500000US39089,050,2001,E85,0
Licking,0500000US39089,050,2002,E85,0
Licking,0500000US39089,050,2003,E85,0
Licking,0500000US39089,050,2004,E85,0
Licking,0500000US39089,050,2005,E85,0
Licking,0500000US39089,050,2006,E85,0
Licking,0500000US39089,050,2007,E85,0
Licking,0500000US39089,050,2008,E85,0
Licking,0500000US39089,050,2009,E85,0
